customer_id,first_name,last_name,email,signup_date,city,state,is_active
1959,Mariah,Phillips,mariah.phillips1959@example.com,2024-08-28,Lake Jasmineville,NV,1
1960,Pamela,Snyder,pamela.snyder1960@example.com,2024-08-05,Port Derrickview,VA,1
1961,Elizabeth,Schmitt,elizabeth.schmitt1961@example.com,2024-03-17,Lake Lauraland,MD,1
1962,Eric,Rogers,eric.rogers1962@example.com,2024-10-04,Mccoyhaven,TX,1
1963,Kimberly,Mann,kimberly.mann1963@example.com,2024-11-11,Patriciaton,NE,1
1964,Craig,Thornton,craig.thornton1964@example.com,2024-03-28,Jamesside,TN,1
1965,Mary,Garrett,mary.garrett1965@example.com,2024-05-02,East Derrickfurt,VI,1
1966,Sherry,Nunez,sherry.nunez1966@example.com,2024-05-14,Theodorefort,GU,1
1967,Jacob,Crawford,jacob.crawford1967@example.com,2024-02-01,East Cynthia,CO,1
1968,Stephanie,Vincent,stephanie.vincent1968@example.com,2025-01-25,North Ryan,NM,1
1969,Angela,Clark,angela.clark1969@example.com,2024-11-10,North Robert,KS,1
1970,Christina,Welch,christina.welch1970@example.com,2024-03-15,Lake Michael,NC,0
1971,Diane,White,diane.white1971@example.com,2023-06-24,Maryport,TN,0
1972,Todd,Robles,todd.robles1972@example.com,2023-10-24,Harperside,NJ,1
1973,Kenneth,Robinson,kenneth.robinson1973@example.com,2023-08-25,Robertmouth,MD,1
1974,John,Coleman,john.coleman1974@example.com,2024-11-02,South Stephanie,TN,1
1975,Daniel,Terry,daniel.terry1975@example.com,2023-01-14,Port Nicole,MP,1
1976,Linda,Burns,linda.burns1976@example.com,2024-05-22,Mcdanieltown,LA,0
1977,Joseph,Lewis,joseph.lewis1977@example.com,2023-08-26,Brownmouth,KS,1
1978,Emily,Jenkins,emily.jenkins1978@example.com,2023-03-03,Colemanview,PW,1
1979,Brian,Washington,brian.washington1979@example.com,2023-12-24,West Daisy,AZ,1
1980,Kyle,Ortiz,,2023-12-04,New Jamie,SC,0
1981,Daniel,Donaldson,daniel.donaldson1981@example.com,2023-02-09,Davidside,AK,1
1982,Stephanie,Smith,stephanie.smith1982@example.com,2024-09-12,Davismouth,PW,0
1983,Michael,Miranda,michael.miranda1983@example.com,2025-02-26,Lake Brandonborough,MN,1
1984,Amanda,Galloway,amanda.galloway1984@example.com,2025-01-29,Heathbury,LA,1
1985,Laurie,Lozano,laurie.lozano1985@example.com,2023-05-22,Robertside,VA,1
1986,John,Smith,john.smith1986@example.com,2023-01-12,Port Shelbyville,NY,1
1987,Raymond,Washington,raymond.washington1987@example.com,2024-04-26,West Kevin,IN,0
1988,Crystal,Watts,crystal.watts1988@example.com,2023-05-12,West Karenfurt,,0
1989,Diana,Anderson,,2024-05-17,Michelleland,CA,1
1990,William,Warner,william.warner1990@example.com,2025-03-16,Smithside,PA,1
1991,Samantha,Davis,samantha.davis1991@example.com,2024-03-31,Leeport,WY,0
1992,Mario,Hunt,mario.hunt1992@example.com,2023-08-24,West Joshuaborough,CT,1
1993,Joseph,Douglas,,2023-09-10,Bennettchester,CO,1
1994,Jeffrey,Russell,jeffrey.russell1994example.com,2024-02-16,,KY,1
1995,Timothy,Velez,timothy.velez1995@example.com,2023-08-13,South Andre,NM,1
1996,Jessica,Bean,jessica.bean1996@example.com,2023-09-03,South Jeffreytown,MO,1
1997,Kellie,West,kellie.west1997@example.com,2025-01-08,Hartport,MA,1
1998,Douglas,Soto,douglas.soto1998@example.com,2023-01-02,North Annborough,VI,1
1999,Sheri,Watkins,sheri.watkins1999@example.com,2024-07-21,East Richardfort,NC,1
2000,Jennifer,Knight,jennifer.knight2000@example.com,2023-11-01,North Katrina,KS,1
1861,Matthew,Espinoza,dup_matthew.espinoza1861@example.com,2023-09-14,West Kristen,TN,1
354,Elizabeth,Marshall,dup_elizabeth.marshall354@example.com,2023-09-19,South Gina,MH,1
1334,Gabriel,Johnson,dup_gabriel.johnson1334@example.com,2024-10-24,Annville,SD,1
906,Jesse,Mcdaniel,dup_jesse.mcdaniel906@example.com,2023-02-12,Christopherfort,DC,1
1290,Michael,Green,dup_michael.green1290@example.com,2024-05-28,East Maria,MH,1
1274,Kristy,Lee,dup_kristy.lee1274@example.com,2023-11-12,Kaylaberg,NJ,1
939,Alicia,Carney,dup_ALICIA.CARNEY939@EXAMPLE.COM,2024-11-28,Sarashire,NM,1
1732,Ryan,Mitchell,dup_ryan.mitchell1732@example.com,2023-06-25,Waltersville,CO,1
66,Andrew,Lee,dup_andrew.lee66@example.com,2024-09-26,Joshualand,WI,1
1324,William,Rice,dup_,2025-01-18,South Thomas,WA,1
57,Tina,Martin,dup_tina.martin57@example.com,2024-01-21,Arnoldchester,OH,1
1293,Natalie,Adams,dup@example.com,2025-01-29,Port Hannah,NY,1
1119,Alicia,Rogers,dup_alicia.rogers1119@example.com,2025-02-04,Davischester,SC,1
585,Mark,Hill,dup_mark.hill585@example.com,2024-08-12,Starktown,WY,1
375,Jimmy,Robinson,dup_jimmy.robinson375@example.com,2023-01-09,East Williamport,IN,1
276,Pamela,Paul,dup_pamela.paul276@example.com,2023-04-04,Morganburgh,NM,1
747,Candace,Jones,dup_candace.jones747@example.com,2023-02-19,Cruzville,AK,1
129,Donna,Moore,dup_donna.moore129@example.com,2025-02-13,New Charles,AL,0
1647,Jackson,Huffman,dup_jackson.huffman1647@example.com,2023-08-02,New Tracy,VA,1
1853,Jack,Cardenas,dup_jack.cardenas1853@example.com,2024-06-03,East William,UT,1
675,Kelly,Reed,dup_kelly.reed675@example.com,2023-12-24,,TX,0
1665,Diana,Flores,dup_diana.flores1665@example.com,2024-08-29,Griffinfort,GU,1
1982,Stephanie,Smith,dup_stephanie.smith1982@example.com,2024-09-12,Davismouth,PW,0
1084,Karen,Wolfe,dup_karen.wolfe1084@example.com,2023-03-28,Port Gail,RI,1
1923,Daniel,Jones,dup_daniel.jones1923@example.com,2024-02-05,West Ashley,MP,1
100,Mary,Ruiz,dup_mary.ruiz100@example.com,2024-12-22,West Jeffreyland,WI,1
1180,Wesley,Hubbard,dup_wesley.hubbard1180@example.com,2025-04-20,Garrettport,MN,1
965,Alexis,Dean,dup_alexis.dean965@example.com,2023-12-08,East Amyside,MD,1
793,Robert,Taylor,dup_robert.taylor793@example.com,2025-03-25,Kristenport,KS,0
30,Rodney,Lewis,dup_rodney.lewis30@example.com,2025-01-04,Lake Larry,TN,1
629,Wendy,Henry,dup_wendy.henry629@example.com,2024-01-14,East Stacy,PW,0
945,Katie,Wilson,dup_katie.wilson945@example.com,2023-11-11,Matthewshire,RI,1
573,George,Carter,dup_george.carter573@example.com,2023-08-02,South Meganport,WY,1
908,Thomas,Martin,dup_thomas.martin908@example.com,2023-08-23,North Ricky,AL,1
1081,Jacqueline,Hodge,dup_jacqueline.hodge1081@example.com,2025-03-26,South Stevenberg,VI,1
451,Gerald,Nunez,dup_gerald.nunez451@example.com,2024-11-05,Samanthashire,CO,1
1610,Andrew,Moore,dup_andrew.moore1610@example.com,2023-08-18,Port Gabrielleton,TX,1
1291,Wesley,Roman,dup_wesley.roman1291@example.com,2024-08-15,Ryanbury,DE,1
1079,Karen,Steele,dup_karen.steele1079@example.com,2024-09-24,Dodsonberg,MI,1
255,Devon,Wright,dup@example.com,2024-11-11,Sawyerside,CT,1
